id,response,respondent_id,timestamp,topic
984,"From my perspective, wrist spin bowling is experiencing a welcome renaissance in modern cricket",R984,2024-02-21 02:27:43,Bowling
985,THE PHYSICAL DEMANDS ON MODERN CRICKETERS REQUIRE RIGOROUS FITNESS REGIMES,R985,2024-02-21 03:03:55,Fitness
986,The evolution of protective equipment has made batting safer but changed techniques,R986,2024-02-21 03:44:28,Equipment
987,"I have to say, the sound of leather on willow is one of the most satisfying sounds in sport all in all",R987,2024-02-21 04:19:50,Experience
988,Modern coaching has transformed how players approach fitness and mental preparation - young cricketers today have access to coaching and facilities previous generations could only dream of,R988,2024-02-21 04:23:39,Development
989,Cricket commentary has become too focused on entertainment over analysis. cricket commentary has evolved with more analysis and entertainment value,R989,2024-02-21 04:45:27,Media
990,"Looking back, the atmosphere during a World Cup final is indescribable",R990,2024-02-21 05:15:44,Tournament
991,"I have to say, the complexity of cricket rules can be daunting for new fans",R991,2024-02-21 05:53:43,Accessibility
992,"In all honesty, the Hundred format is an interesting experiment to attract new audiences",R992,2024-02-21 06:19:18,T20
993,A perfectly timed cover drive is the most elegant shot in cricket I think,R993,2024-02-21 07:05:14,Batting
994,The emergence of cricket in non-traditional markets shows the sport's potential in my opinion,R994,2024-02-21 07:29:43,Development
995,"Modern coaching has transformed how players approach fitness and mental preparation, also the growth of women's cricket has been one of the sport's great success stories",R995,2024-02-21 08:03:03,Development
996,The Big Bash League has successfully attracted casual fans to the sport really,R996,2024-02-21 08:19:10,T20
997,The quality of first-class cricket varies significantly between nations. the County Championship remains the bedrock of English cricket development,R997,2024-02-21 08:30:34,Domestic
998,Cricket has a unique ability to bring together people from diverse backgrounds overall,R998,2024-02-21 09:02:26,Community
999,"Cricket brings communities together during major international tournaments. Additionally, local cricket clubs are the foundation of the sport's grassroots development",R999,2024-02-21 09:48:11,Community
1000,"All things considered, cricket has given me a framework for understanding team dynamics to be honest",R1000,2024-02-21 09:59:58,Personal
