text,sentiment,label
The Power of #Twitter http://t.co/wtVvZ8G4,neutral,1
tenho que ir dormir mais o #twitter naum deixa :S,neutral,1
Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!,neutral,1
This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.,positive,2
Find more the best Cyst On Knee deal.Check price of best Cyst On Knee and offers now. http://t.co/qzYnNuvI@Automatic @Apple,neutral,1
Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http://t.co/ep9kZUPb via @iPhoneclub @kpn @iphone @apple,neutral,1
#SPOED! Op zoek naar een #Support #Engineer!  #HBO #Microsoft #sharepoint #SQL! Ben jij analytisch/klantgerich… (cont) http://t.co/5VqqQABY,neutral,1
#microsoft update is so slow  :(( http://t.co/37IGhGic,negative,0
RT @BucBoyy: - It's So Funny Because She Got A #Twitter Now Lol.,neutral,1
i aint did shit on #twitter untill every girl of #http://t.co/STr7gO6W following me #goalset lol,neutral,1
"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google",positive,2
RT @VLAD5564: #RT this #Follow all new music #TFB #nymusic. #newmusic #5000aday #1000aday  #twitter #dipset #skullgang #730dips #byrdgan ...,neutral,1
"After years of failures, #Microsoft is finally making money in the handheld market -- but not in the way you’d think",neutral,1
"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",positive,2
"yo, @apple, this update is a disaster",negative,0
"facebook oof , #twitter of... night night every1!",neutral,1
o sea primera vez que @carlo_patricio me da reply y a #TWITTER se le ocurre borrarlo? #Carajamadre! :(,neutral,1
el #twitter x cel no s!rve e$ un ascΘ(...),neutral,1
楽しかった～　#android #google,neutral,1
RT @rianru: #Google представит новую версию #Android 4.0 http://t.co/mf8XE5Aw,neutral,1
Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL,neutral,1
#Android #Google Three UK to carry Samsung Galaxy Nexus http://t.co/Lt4m2HH4 #DhilipSiva,neutral,1
"#Android #Google We saw Ice Cream Sandwich on a Phone, but What About a Tablet? http://t.co/6McjpONv #DhilipSiva",neutral,1
Thank you @logoninjas for following us on #twitter - awesome name btw!,neutral,1
+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.,negative,0
@AndeersonF_ è Nóis Indicar eu ai no teu #twitter Pra Galera Seguir Pode Ser ' ?,neutral,1
Its new #Theme after #Updates have to b use with it. Though I like #Old theme of #Twitter for #Android,neutral,1
"Damn girl I'll follow u to the end of the road

#twitter",neutral,1
продвижение сайта статьями http://t.co/ytNbL8sF Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #google,neutral,1
RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...,neutral,1
RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,positive,2
"#SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road.",neutral,1
「益若つばさ」「塩麹」「マツコ富士」など、最新のGoogle急上昇ワードとそれに関連するAmazon商品はこちらでチェック！→ http://t.co/pjCyxd9J #google #amazon,neutral,1
It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.,negative,0
#Android #Google Ice Cream Sandwich UI enhancements – a new spin on Android http://t.co/DAPpm4av #DhilipSiva,neutral,1
I would be a lot happier if #Microsoft Word didn't freeze every 5 minutes.,negative,0
How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy,neutral,1
"Dear @apple, One day you're going to release a version of iTunes that doesn't freeze more often than it works. One day.",negative,0
At the #Microsoft #imaginecup sri lanka in Peradeniya.,neutral,1
#Microsoft entdeckt den Verbraucher | @TechFieber | Smart Tech News. Hot Gadgets. http://t.co/CrQ86Fvu,neutral,1
"New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja",neutral,1
Quiero migrar @Apple!,neutral,1
@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple,neutral,1
Check this video out -- moe. plays Live on iPads. Video dedicated in memory of #SteveJobs http://t.co/XSiyDnqu @ipad @mac @apple #brilliant,neutral,1
Welcome to #twitter @jackpot15!!,neutral,1
@Presidential_FU  do me wrong #twitter,neutral,1
"""@TwitGrap: #BREKEND: #Microsoft en #Linux nu beiden in de aanbieding! http://t.co/7sRtk4gy""",neutral,1
"Hé bien c'était cool d'attendre pour voir la conférence :-), j'ai envie du #nexus #prime de #google mnt, et jouer avec #ICM #android 4.0",neutral,1
Ciúmes do meu #Twitter não da né?! :&gt;,neutral,1
RT @martijnkoster: Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel ...,neutral,1
"Für alle Agenturen, die #Google #AdWords für ihre Kunden betreuen ... #Google #Engage - die Agenturen-Plattform: http://t.co/7RGu5aSl",neutral,1
one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ,positive,2
#google #motorola Motorola-Übernahme durch Google: Justizministerium fordert Informationen: Mitte August wurde b... http://t.co/C5nZWALj,neutral,1
"Google unveils Ice Cream Sandwich, SDK is available now http://t.co/901Ay8Qr via @talkandroid #ics #google #android #samsung #galaxynexus",neutral,1
"@LuceroMexico  Ja lu! chiste! en qe se parese papa pitufo al #twitter???
en qe los 2 tienen el pajarito Azul ..!  jaja",neutral,1
"People on #Twitter n #Facebook all day, wat are you really doin wit yo life....#ImJusAskin",neutral,1
i-nexus Named as One of The Telegraph's Top 1000 - Free PR Site (press release) http://t.co/J4AHo3Aa #nexus #one #google,neutral,1
Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,neutral,1
Why do Linux fanatics want to make Windows 8 less secure? http://t.co/OGkaYZO7 #linux #microsoft,neutral,1
#twitter Off a dormir para no pensar en ti!,neutral,1
Complimenti sinceri ad @apple per #IOS5 va benissimo su #iPhone e #iPad,neutral,1
#Google Google Event: Vorstellung des Samsung Galaxy Nexus (Caschys Blog): o3:30 klingelte mein Wecker. Googles ... http://t.co/QnVDVcMX,neutral,1
Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall,negative,0
Buenas noches #twitter,neutral,1
Infinite digital dusting RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/8m7gN6iN,neutral,1
Going in with #mikedunn one of the #chosenfewdjs all in with #chicago #housemusic! Might want to #google him!,neutral,1
RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung,positive,2
#Microsoft #Werk Senior IT Infrastructure Specialist Microsoft / Senior Systeembeheerder regio Amsterdam http://t.co/1erIcOhS,neutral,1
@AsimRang @apple @umber the desktop app is wack though,negative,0
@SGarney I put the picture up on #twitter. I did it cause everyone on twitter is cool and your not. #getsamanthaofftwittereveryone,neutral,1
Because you are what you search: Now everyone wants to customize search #Microsoft as well as #MCHammer #WiredDoo http://t.co/HlicKxPV,neutral,1
#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM,neutral,1
"Who are the top folks on #Google+? See this tag cloud: http://t.co/rp7LSoEE via
@jowyang",neutral,1
#Google's #Android 4.0 Development Plan: Make Android Prettier http://t.co/7X0OFPuq @paidcontent,neutral,1
"#EMC White paper on Automated Perf Optimization for #Microsoft Applications with EMC #VMAX, FAST VP and #HyperV #SCVMM http://t.co/kAHnFla7",neutral,1
"[#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co/CzMfvnLQ #irony",neutral,1
#SamsungGalaxyNexus #google #android #IceCreamSandwich. New browser http://t.co/Zx6pIo6f,neutral,1
Video: SIRI also gets angry. http://t.co/tzigD99b  @chrisvoss @apple #apple #siri #iphone4S #Ai,neutral,1
YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?,neutral,1
Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA,neutral,1
RT @JolieeSharmeda #twitter be fucking up,negative,0
Todavía existe #Google+ ?,neutral,1
#Microsoft convierte cualquier cosa en tactil! Mira el video! ... - http://t.co/SAeLwlBJ,neutral,1
#Android #Google Android 4.0 Ice Cream Sandwich Has Hardware Acceleration http://t.co/ijWr1mUJ #DhilipSiva,neutral,1
#Google #NexusPrime Spec sheet: http://t.co/iuYKWVRQ #Android #Mobile,neutral,1
RT @aranzibia: Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple,neutral,1
Google updates Nexus site with Galaxy Nexus details http://t.co/LaSn4ol0  #android #google,neutral,1
"Según el estudio KAR de Ipsos, #Apple es la firma tecnológica más valorada por delante de #Microsoft, #HP e #IBM http://t.co/qlyQbRyd",neutral,1
RT @TCMagazine: Microsoft talks about the Start menu search in Windows 8 http://t.co/P8Go0gkS #microsoft #search #start #windows8,neutral,1
"Google Docs presentation makes PowerPoint weep, beg for mercy http://t.co/9rVHs6jk via @engadget #google #powerpoint #microsoft #haha",neutral,1
"@coatgal had a really interestng experience up in the @Apple store though, Paul was with me up there, faulty #iphone4 - but out of warranty",neutral,1
"Interesting read on war b/w @Apple & @Samsung- http://t.co/Vt9d24Yi -using latter, agree lack of innovation, but better specs at same price!",neutral,1
estoy agradecido con #Dios y con #Microsoft por la oportunidad que me han dado de ser parte del grupo selecto de los #msp! Gracias Señor!!!!,neutral,1
"RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer",negative,0
#Google Google Event: Ice Cream Sandwich (Caschys Blog): ... Widgets lassen sich jetzt auch unter [...] XING-Pro... http://t.co/Ozqy3UG4,neutral,1
@SamsungMobileUS @Apple would disagree with you right now.,neutral,1
RT @Jackiebaaby_: #'s are  #for #twitter #NOT #facebook. Duuuuhhh,neutral,1
Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb,neutral,1
RT @twandroid: La prise de captures d'écran est officialisée !!!!!! #google #nexusprime,neutral,1
Buenas noches genteeee :) #twitter los quierooo ...,neutral,1
#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/AgC6PCz7 #harshgandhitk,neutral,1
Típico que el #Facebook a esta hora aburre y el #twitter me desvela,neutral,1
RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO,positive,2
Grattis #microsoft ! Jag måste alltså ta bort Helvetica om jag ska köra IE9 och/eller Outlook?,neutral,1
@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson,neutral,1
Eres mil Veces mejor #Twitter :D,neutral,1
Saino Aki #Twitter,neutral,1
If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties,neutral,1
@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining,neutral,1
Tipp: kostenlose SEO-Infos  http://t.co/1ayEKV6F #google,neutral,1
#Microsoft portiert #Enterprise BI-Apps auf iOS und Android | ITespresso.de http://t.co/XUEPaaR2,neutral,1
cc @apple http://t.co/8TnodVS8,neutral,1
"RT @PhillipRowntree: Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!",positive,2
"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",positive,2
#Twitter'OFF :| GN'♥,neutral,1
#google's galaxy #nexus just came out with #anroid4.0. http://t.co/p5kuIoox,neutral,1
#Google mejora las presentaciones de #GoogleDocs http://t.co/SjiMOtov,neutral,1
"Well...#twitter Off,,,,",neutral,1
Did a couple of changes..#Twitter,neutral,1
#twitter off!!...,neutral,1
RT @twandroid: Possibilité de mettre des contacts dans les dossiers ! #google #nexusprime,neutral,1
"Can anyone please explain to us why the #Retweet ""issue"" is happening to many, but not to others? #twitter #tweeting #tweeps",neutral,1
#Microsoft tester browser sikkerhet. Rart hvordan #IE9 plutselig ble best og langt bedre enn #Chrome og #Firefox. http://t.co/dUthF0nO,neutral,1
#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK,neutral,1
#Facebook Y #Twitter Off xd,neutral,1
How much house can i afford #Google,neutral,1
@fundingroadmap @apple also knowing that this is no ending http://t.co/q08cBcuE,neutral,1
#Fcbk empieza a agregar nuevas aplicaciones volviendose cada vez mas obsoleto y aburrido... #Twitter es mejor que #fcbk #hedicho #jum,neutral,1
"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva",positive,2
Niemiecki rząd uruchomił w środę własny kanał na YouTube - Wiadomosci 24: Niemiecki rząd uruchomił w śr... http://t.co/n6Wp2QZv #twitter,neutral,1
Buenas Noches a Todos!!! Llego mi momento. Momento #Twitter de reflexiones y analisis. Pensamientos encontrados en lo profundo de la noche.,neutral,1
RT @Microsoft_EDU: Quality education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/hlRxf2dF #EDU11,neutral,1
ok it is back @iphone @apple,neutral,1
"RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue",neutral,1
Is it me or does #iPhone4s run a little warm sometimes? @apple,negative,0
que tengas #twitter no significa que sabes que es #tweetear xD,neutral,1
"7 minutes to go!!
http://t.co/VqueOskE #ebaymobile
#ebay #office #mac #apple #microsoft #office",neutral,1
A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/nzhbzzW3 via @TechCrunch,neutral,1
#twitter off.. La cama me llama!!!,neutral,1
brilliant WebGL Bookcase #google http://t.co/CR3A6k9U,positive,2
a mimir Nos leemos mañanaa #Twitter Off,neutral,1
Project Greenwich 2 be released by #Microsoft Research lets people curate their own personal history http://t.co/ocre5FwU,neutral,1
@PorzelinCako jaja yo tmb esoy como @maffer_rdz como no tengo ni perro ps minimo #Twitter jaja,neutral,1
Anschauen! Genial! http://t.co/YLVJAzxz #Google #Nexus #Vorstellung,neutral,1
#android 4.0 нужен #google чтобы объединить телефонную и планшетную версии в одну.,neutral,1
#Microsoft extends revenue guarantees to Yahoo: Yahoo disclosed today that Microsoft extended… http://t.co/NWLalDdd,neutral,1
Blessing in disguise. Ballmer feels lucky #Microsoft didn't buy #Yahoo in 2008 http://t.co/2Acd5GOz #business,neutral,1
Oh yeah I'm in I want one now #Google really did a great job #ICS,positive,2
RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple,positive,2
Steve #Bullmer says it's hard for him to get excited about #android phones...even though #Microsoft makes loads of money off of their sales.,neutral,1
All the info on Ice Cream Sandwich here : http://t.co/f0rNfGPA @twandroid #google #nexusprime #ics #android,neutral,1
RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter,neutral,1
"Microsoft - Hardware, XBOX Produkte, Spiele und Software http://t.co/qWaNQyCF Profitieren Sie von den zahlreichen Vorte #Hardware #Microsoft",neutral,1
